PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "WAC hot pixel file for epoch 2004.3."
END_OBJECT             = TEXT
END

WAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      537.000      652.000      84.4772      105.806      125.455      90.4296      127.383      188.459      281.782      461.480      714.555      1233.91      2496.33      4485.90      8004.08      16768.7      57380.6     -1.00000
      529.000      804.000      75.9050      51.7309      76.2727      106.162      137.353      214.757      318.641      499.605      780.958      1375.47      2749.19      4808.50      8701.21      17776.1      57380.6     -1.00000
      899.000      837.000      91.8464      94.6010      114.748      107.149      134.460      183.220      271.961      433.794      688.091      1197.47      2487.29      4318.59      7797.43      16459.4      56771.7     -1.00000
      168.000      603.000      75.8775      123.171      124.767      102.241      137.972      241.850      318.425      569.922      914.645      1682.12      3437.48      4854.84      8687.37      20474.2      56190.4     -1.00000
      683.000      149.000      26.0724      28.5891      45.8263      66.8837      82.8729      136.498      221.349      430.302      730.456      1296.05      2666.68      4681.32      8304.66      16990.3      55581.4     -1.00000
      814.000      352.000      78.0948      61.7809      78.9823      87.2731      110.831      174.753      261.580      439.396      757.666      1373.31      2731.03      4799.75      8413.73      17393.6      55581.4     -1.00000
      293.000      379.000      62.1784      46.9087      53.9406      73.7930      95.7484      169.742      282.021      427.291      763.550      1311.88      2595.68      4603.14      8144.85      16960.8      54391.2     -1.00000
      460.000      163.000      37.8730      41.1977      67.6898      76.0443      70.7234      105.433      237.836      378.652      703.270      1209.03      2441.83      4353.92      7710.41      16043.0      53809.9     -1.00000
      794.000      636.000      34.7094      78.0932      24.5549      78.0508      106.753      165.150      238.699      401.563      666.418      1124.80      2313.85      3999.95      7286.46      15364.5      53809.9     -1.00000
      99.0000      868.000      53.7282      109.954      94.4737      123.462      129.301      164.425      283.611      413.831      664.924      1190.36      2417.50      4115.89      7560.14      15756.5      53809.9     -1.00000
      538.000      317.000      15.6538      34.5301      56.2364      51.7554      87.4306      105.177      212.540      357.161      567.083      1047.55      2052.71      3621.38      6412.47      13340.6      53228.6     -1.00000
      1013.00      608.000      38.5172      100.503      34.5701      82.3866      113.948      192.609      258.167      418.568      712.040      1286.38      2592.30      4499.97      8016.19      16489.0      53228.6     -1.00000
      349.000      73.0000      13.1366      41.7824      51.0807      51.9433      50.8020      108.323      183.718      292.352      521.666      892.600      1822.58      3255.27      5647.20      11779.8      52066.1     -1.00000
      589.000      469.000      58.9270      84.0001      100.473      89.2905      83.3921      133.959      261.926      418.384      684.470      1179.14      2430.16      4199.93      7603.01      15678.0      51484.8     -1.00000
      705.000      439.000      53.1828      99.7698      77.7776      85.6374      102.695      172.765      230.720      411.967      683.735      1155.09      2332.24      4108.45      7371.64      15143.2      50903.5     -1.00000
      516.000      918.000      109.692      112.018      88.5451      110.812      136.208      181.091      264.005      389.253      649.290      1084.73      2250.57      3858.84      7026.61      14737.2      50349.9     -1.00000
      979.000      968.000      113.678      98.4229      70.6398      89.2482      120.047      189.320      278.538      442.764      649.497      1167.62      2295.38      4049.67      7324.89      15007.2      49215.0     -1.00000
      259.000      133.000      26.1220      28.5495      45.4388      32.8422      39.0573      20.0287      25.7018      64.4938      125.026      172.121      215.178      324.882      346.978      509.794      48661.4     -1.00000
      283.000      219.000      48.2890      58.9567      85.1916      42.4135      84.1889      128.310      207.556      348.803      600.611      1066.49      2217.23      3813.61      6918.08      14182.2      48661.4     -1.00000
      623.000      532.000      90.0334      88.4794      26.1985      80.2929      99.5495      161.806      264.117      391.765      610.897      1059.41      2115.81      3720.25      6739.69      14106.8      48661.4     -1.00000
      280.000      597.000      75.9557      89.8517      91.9036      80.2661      120.808      170.624      251.088      402.102      664.711      1134.46      2302.98      3963.17      7093.66      14598.4      48661.4     -1.00000
      179.000      886.000      42.5297      53.1543      73.3269      101.401      144.709      188.295      255.000      410.875      670.467      1125.73      2320.82      3991.45      7139.92      14596.0      48661.4     -1.00000
      785.000      438.000      53.4451      77.2711      97.5108      79.0102      95.1051      130.209      219.585      359.690      601.873      991.579      2011.45      3460.68      6235.34      13114.4      47554.2     -1.00000
      515.000      681.000      101.430      45.7018      59.9343      96.3480      135.476      160.475      277.918      424.238      673.365      1156.31      2371.43      4139.20      7354.62      14772.8      47554.2     -1.00000
      1002.00      688.000      28.3314      80.9642      169.435      163.193      219.298      392.915      684.071      1193.72      2042.04      3640.40      7206.52      11734.1      18136.7      28168.8      47554.2     -1.00000
      117.000      372.000      43.9960      58.6465      40.7626      64.1093      80.3782      127.116      199.454      330.180      532.197      980.190      1905.81      3334.57      5967.73      12789.0      46447.0     -1.00000
      505.000      972.000      33.9386      94.8279      81.4350      108.638      128.096      186.485      215.910      352.775      512.605      890.126      1780.47      3102.76      5620.36      11915.7      44813.9     -1.00000
