Time,Intensity,Incidence,Polarization Angle,Wavelength
2006-04-30 17:35:04.949000+00:00,0.04283262,77.512905936549,0,728
2006-04-30 17:47:43.994000+00:00,0.063479863,77.51429536523,0,752
2006-04-30 18:13:48.134000+00:00,0.08815112,77.518211095855,90,752
2006-04-30 18:20:13.981000+00:00,0.064325899,77.51939495927,0,752
2006-05-20 17:58:05.730000+00:00,0.0011722464,105.8413315803,0,890
2006-05-20 17:59:54.738000+00:00,0.00080981787,105.85542725819,90,890
2006-05-20 18:00:39.991000+00:00,0.0013965009,105.86127908483,90,752
2006-05-20 18:01:18.845000+00:00,0.0021009804,105.86630353776,0,752
2006-05-20 18:03:15.760000+00:00,0.0014350513,105.88142312223,0,728
2006-05-20 18:03:59.864000+00:00,0.0011296816,105.88712692765,90,728
2006-05-20 18:56:24.704000+00:00,0.0012191474,106.29414395663,0,890
2006-05-20 18:58:13.708000+00:00,0.00086920935,106.30826213739,90,890
2006-05-20 18:58:58.965000+00:00,0.001367246,106.31412401566,90,752
2006-05-20 18:59:38.119000+00:00,0.0018478528,106.31919550143,0,752
2006-05-20 19:01:34.734000+00:00,0.0014406124,106.33430076473,0,728
2006-05-20 19:02:18.837000+00:00,0.00092596875,106.3400136731,90,728
2006-05-20 20:28:47.673000+00:00,0.0011360782,107.01287435277,0,890
2006-05-20 20:30:48.680000+00:00,0.0007124769,107.02858187448,90,890
2006-05-20 20:32:11.087000+00:00,0.0015688104,107.03927924463,0,752
2006-05-20 20:31:32.084000+00:00,0.0011865188,107.03421617052,90,752
2006-05-20 20:34:07.702000+00:00,0.0011562004,107.05441773859,0,728
2006-05-20 20:34:51.806000+00:00,0.00090060727,107.06014330659,90,728
2006-05-20 21:12:02.656000+00:00,0.0010350026,107.3498641664,0,890
2006-05-20 21:14:03.663000+00:00,0.00080013351,107.36558545901,90,890
2006-05-20 21:14:47.067000+00:00,0.0011319685,107.37122467662,90,752
2006-05-20 21:15:25.771000+00:00,0.0014263662,107.3762533172,0,752
2006-05-20 21:17:22.686000+00:00,0.0010854604,107.39144394234,0,728
2006-10-25 09:36:26.285000+00:00,0.016094379,83.642263160938,90,752
2006-10-25 09:37:05.489000+00:00,0.042625349,83.6458098192,0,752
2006-10-25 09:38:19.496000+00:00,0.012551717,83.652506612195,90,728
2006-10-25 09:39:04.704000+00:00,0.034636151,83.656598464967,0,728
2007-03-26 09:05:05.488000+00:00,0.001809112,119.80440492394,0,939
2007-03-26 09:07:00.491000+00:00,0.00041016022,119.7911466345,0,890
2007-03-26 09:08:24.499000+00:00,0.00085986429,119.78145930334,90,890
2007-03-26 09:09:13.602000+00:00,0.00090586097,119.77579610462,0,752
2007-03-26 09:09:46.906000+00:00,0.0014830907,119.77195466823,90,752
2007-03-26 09:10:32.110000+00:00,0.0005338628,119.76674013414,0,728
2007-03-26 09:11:13.217000+00:00,0.00096067315,119.76199771524,90,728
2007-10-01 18:46:32.850000+00:00,0.11056414,130.24858820847,0,939
2007-10-01 18:47:52.853000+00:00,0.099020034,130.24820894104,90,939
2007-10-01 18:50:09.268000+00:00,0.011933945,130.24755092297,90,728
2007-10-01 18:51:15.638000+00:00,0.01239381,130.24722561686,0,752
2007-10-01 18:50:42.268000+00:00,0.0083714174,130.2473895989,0,728
2007-10-01 18:51:48.638000+00:00,0.015779689,130.24706261324,90,752
2007-12-04 14:27:42.270000+00:00,0.0021741888,129.30294475169,90,939
2007-12-04 14:30:11.381000+00:00,0.00041628815,129.30276874067,90,728
2007-12-04 14:30:44.389000+00:00,0.00048803756,129.30272749609,0,728
2007-12-04 14:31:17.948000+00:00,0.00077746023,129.30268471506,0,752
2007-12-04 14:31:50.948000+00:00,0.00038135986,129.3026418129,90,752
2008-01-05 11:35:51.848000+00:00,0.0024776726,128.81658593795,90,939
2008-01-05 11:34:07.845000+00:00,0.0015206891,128.81631755888,0,939
2008-01-05 11:38:26.862000+00:00,0.00041650553,128.81697079746,90,728
2008-01-05 11:38:59.966000+00:00,0.00034586902,128.81705063581,0,728
2008-01-06 06:13:00.370000+00:00,0.0018039742,127.31689427906,0,939
2008-01-05 11:39:33.526000+00:00,0.00035276607,128.81713072954,0,752
2008-01-05 11:40:06.456000+00:00,0.00060248468,128.81720849338,90,752
2008-01-06 06:13:41.870000+00:00,0.0031515779,127.31496620315,90,939
2009-02-07 18:12:56.117000+00:00,0.00098443741,122.67496886413,0,939
2009-02-07 18:14:46.117000+00:00,0.0021506678,122.67467950383,90,939
2009-02-07 18:19:24.125999,0.00063121831,122.6739100957,90,890
2009-02-07 18:20:58.126000+00:00,0.00019705844,122.67363759634,0,890
2009-02-07 18:22:13.133000+00:00,0.00018509173,122.67341568006,0,728
2009-02-07 18:23:19.536000+00:00,0.00040476603,122.67321590395,90,728
2009-02-07 18:25:39.539000+00:00,0.00084369048,122.67278449558,90,752
2009-02-07 18:25:06.540000+00:00,0.00042815221,122.67288742623,0,752
2009-03-27 14:09:48.750000+00:00,0.00064982695,121.93659254035,0,890
2009-03-27 14:08:54.742000+00:00,0.00021597407,121.93649942709,90,890
2009-03-27 14:02:40.733000+00:00,0.0019421563,121.93579850708,0,939
2009-03-27 14:04:30.732000+00:00,0.00099053315,121.93601483108,90,939
2009-03-27 14:10:26.753000+00:00,0.0005010785,121.93665683444,0,728
2009-03-27 14:10:54.457000+00:00,0.00017639941,121.93670306652,90,728
2009-03-27 14:12:25.168000,0.00077435625,121.93685067914,0,752
2009-03-27 14:12:58.168000,0.00017055607,121.9369029487,90,752
2009-03-31 03:39:02.214000+00:00,0.0051643988,96.781445649652,0,728
2009-03-31 03:39:42.214000+00:00,0.0012542384,96.776269248392,90,728
2009-03-31 03:41:23.025000+00:00,0.0024410207,96.763222782361,90,752
2009-03-31 03:41:56.025000+00:00,0.0075784777,96.758951925138,0,752
2009-03-31 03:43:48.528000+00:00,0.0033003495,96.744391209076,90,939
2009-03-31 03:44:58.528000+00:00,0.006709089,96.735330992206,0,939
2009-03-31 04:09:02.202000+00:00,0.003996083,96.548396855628,0,728
2009-03-31 04:09:42.201000+00:00,0.0018505951,96.543215525726,90,728
2009-03-31 04:11:23.012000+00:00,0.003206288,96.530156338295,90,752
2009-03-31 04:11:56.012000+00:00,0.0057172426,96.52588132506,0,752
2009-03-31 04:14:58.515000+00:00,0.004674152,96.502237481378,0,939
2009-03-31 04:13:48.515000+00:00,0.00277447,96.511306471041,90,939
2009-08-25 21:33:25.807000+00:00,0.14172116,60.035588358802,90,939
2009-08-25 21:31:03.808000+00:00,0.13557836,60.03904242795,0,939
2009-08-25 21:38:34.813000+00:00,0.050252598,60.028118614101,90,890
2009-08-25 21:39:46.813000+00:00,0.048392057,60.026387320321,0,890
2009-08-25 21:40:31.516000+00:00,0.089997485,60.025314152406,0,728
2009-08-25 21:40:55.516000+00:00,0.094503097,60.024738546397,90,728
2009-08-25 21:44:07.084000+00:00,0.13487381,60.02015790733,90,752
2009-08-25 21:43:12.081000+00:00,0.13088264,60.021470581239,0,752
2009-12-11 15:31:50.895000+00:00,0.01085648,93.121379649397,90,890
2009-12-11 15:32:26.899000+00:00,0.0093984371,93.116739659428,0,890
2009-12-11 15:26:37.878000+00:00,0.017002616,93.161714826169,0,939
2009-12-11 15:28:23.881000+00:00,0.022876287,93.148056284515,90,939
2009-12-11 15:32:58.603000+00:00,0.011619156,93.112653737491,0,728
2009-12-11 15:33:16.157000+00:00,0.013737026,93.110391390763,90,728
2009-12-11 15:34:39.314000+00:00,0.014977472,93.09967382116,0,752
2009-12-11 15:35:12.504000+00:00,0.016442997,93.095396012036,90,752
2009-12-27 14:27:48.073000+00:00,0.022768976,93.036693230379,90,939
2009-12-27 14:26:14.073000+00:00,0.018980617,93.048794478363,0,939
2009-12-27 14:30:45.079000+00:00,0.011979485,93.013903948906,90,890
2009-12-27 14:31:17.079000+00:00,0.0089185964,93.009783698063,0,890
2009-12-27 14:31:38.333000+00:00,0.011257727,93.007047029222,0,728
2009-12-27 14:31:55.333000+00:00,0.014350915,93.004858077622,90,728
2009-12-27 14:33:18.490000+00:00,0.016412351,92.994150262333,0,752
2009-12-27 14:33:51.680000+00:00,0.019840496,92.989876341139,90,752
2010-01-28 12:38:34.426000+00:00,0.018508997,92.721862409062,0,939
2010-01-28 12:40:08.426000+00:00,0.024128862,92.709776474491,90,939
2010-01-28 12:43:05.432000+00:00,0.014112427,92.687015943384,90,890
2010-01-28 12:43:37.432000+00:00,0.01001991,92.682900878271,0,890
2010-01-28 12:43:58.686000+00:00,0.012079087,92.680167651704,0,728
2010-01-28 12:44:15.686000+00:00,0.016258888,92.677981452252,90,728
2010-01-28 12:45:38.843000,0.016255938,92.667287084443,0,752
2010-05-19 17:47:37.910000+00:00,0.019540228,97.235636655375,0,939
2010-05-19 17:49:11.909000+00:00,0.021968439,97.224250158407,90,939
2010-01-28 12:46:12.033000,0.018947007,92.663018523607,90,752
2010-05-19 17:52:36.820000,0.011768448,97.199422353543,90,890
2010-05-19 17:53:08.819000+00:00,0.010578526,97.19554448155,0,890
2010-05-19 17:53:29.327000+00:00,0.0094629331,97.193059066205,0,728
2010-05-19 17:53:46.327000+00:00,0.010923945,97.190998731076,90,728
2010-06-20 15:42:43.844000+00:00,0.016194697,97.026280270452,90,890
2010-06-20 15:43:15.844000+00:00,0.014916336,97.022421640588,0,890
2010-06-20 15:38:02.234000+00:00,0.024640862,97.060228413851,0,939
2010-06-20 15:39:36.233000+00:00,0.026152978,97.048898614649,90,939
2010-06-20 15:43:35.751000+00:00,0.010195874,97.020021105823,0,728
2010-06-20 15:43:52.751000+00:00,0.011310218,97.017971054947,90,728
2010-06-20 15:45:15.914000+00:00,0.013232566,97.007941478859,0,752
2010-06-20 15:45:48.974000+00:00,0.014248075,97.003954004947,90,752
2011-05-09 06:40:51.382000+00:00,0.10541258,58.231179100616,90,752
2011-05-09 06:41:08.490000+00:00,0.15941487,58.229546379214,0,752
2011-05-09 06:41:51.993000+00:00,0.1698388,58.225395196776,0,939
2011-05-09 06:42:47.993000+00:00,0.11134229,58.220052731437,90,939
2014-01-01 14:36:26.736000+00:00,0.019237705,98.375665114522,0,752
2014-01-01 14:36:43.736000+00:00,0.010247096,98.375191455298,90,752
2014-01-01 14:39:51.247000+00:00,0.021517875,98.369956514071,0,939
2014-01-01 14:40:47.246000+00:00,0.012036465,98.368389414964,90,939
2009-03-31 03:35:54.574000+00:00,0.0064082579,96.805726604484,60,750
