Time,Intensity,SubSolarAzimuth,Polarization Angle,Wavelength
2004-04-22 06:20:49.118000+00:00,0.0001191124,10.725577424182,IR,928
2009-03-27 14:02:40.733000+00:00,0.0021138026,268.07981935668,0,939
2009-03-27 14:04:30.732000+00:00,0.00096317782,268.14766994016,90,939
2009-03-27 14:10:26.753000+00:00,0.00048775549,268.36077444865,0,728
2009-03-27 14:10:54.457000+00:00,0.0001794634,268.37793230195,90,728
2009-03-27 14:12:25.168000,0.00084814883,268.44037137087,0,752
2009-03-27 14:12:58.168000,0.00054753362,268.46073546707,90,752
2009-12-11 15:31:50.895000+00:00,0.01119292,355.3103319677,90,890
2009-12-11 15:32:26.899000+00:00,0.009603085,355.31438732888,0,890
2009-03-31 03:39:02.214000+00:00,0.005324753,356.32679754749,0,728
2009-03-31 03:39:42.214000+00:00,0.0012988673,356.33138879694,90,728
2009-12-11 15:26:37.878000+00:00,0.017516714,355.218528242,0,939
2009-03-31 03:41:23.025000+00:00,0.0024673254,356.34298649302,90,752
2009-12-11 15:28:23.881000+00:00,0.023250045,355.23063823815,90,939
2009-03-31 03:41:56.025000+00:00,0.007616723,356.34680662579,0,752
2004-05-25 10:33:04.961000+00:00,0.023177084,24.483699674915,IR,938
2009-12-11 15:32:58.603000+00:00,0.01167697,355.3180924879,0,728
2009-03-31 03:43:48.528000+00:00,0.0032732552,356.3592258748,90,939
2009-03-31 03:44:58.528000+00:00,0.0066398974,356.36730728155,0,939
2009-12-11 15:33:16.157000+00:00,0.014005309,355.32006120482,90,728
2009-03-31 04:09:02.202000+00:00,0.0041636582,356.53399347093,0,728
2009-12-11 15:34:39.314000+00:00,0.014543149,355.27360855251,0,752
2009-03-31 04:09:42.201000+00:00,0.0018826433,356.53857462212,90,728
2009-03-31 04:11:23.012000+00:00,0.0033748462,356.55014713977,90,752
2009-12-11 15:35:12.504000+00:00,0.016582806,355.27739612082,90,752
2009-03-31 04:11:56.012000+00:00,0.0058242809,356.55395898524,0,752
2009-12-27 14:27:48.073000+00:00,0.023161449,355.08156798511,90,939
2009-12-27 14:26:14.073000+00:00,0.019416593,355.07081740739,0,939
2009-12-27 14:30:45.079000+00:00,0.012812492,355.15975093697,90,890
2009-03-31 04:14:58.515000+00:00,0.004683631,356.57441555798,0,939
2009-12-27 14:31:17.079000+00:00,0.0094833113,355.16335980967,0,890
2009-03-31 04:13:48.515000+00:00,0.0027563523,356.56635159322,90,939
2009-12-27 14:31:38.333000+00:00,0.011993253,355.16589683117,0,728
2009-12-27 14:31:55.333000+00:00,0.014841881,355.16780503978,90,728
2007-03-26 09:05:05.488000+00:00,0.001829717,345.07871084663,0,939
2009-12-27 14:33:18.490000+00:00,0.016514774,355.119442937,0,752
2007-03-26 09:07:00.491000+00:00,0.0003658974,345.09698236468,0,890
2009-12-27 14:33:51.680000+00:00,0.019203348,355.12323492371,90,752
2007-03-26 09:08:24.499000+00:00,0.00085747219,345.11030681078,90,890
2010-01-28 12:38:34.426000+00:00,0.018751098,354.86435733094,0,939
2007-03-26 09:09:13.602000+00:00,0.00083704299,345.11817916406,0,752
2010-01-28 12:40:08.426000+00:00,0.022627844,354.8751223688,90,939
2010-01-28 12:43:05.432000+00:00,0.014056602,354.95389481294,90,890
2009-08-25 21:33:25.807000+00:00,0.14233527,69.451100300664,90,939
2010-01-28 12:43:37.432000+00:00,0.0098550208,354.95750798546,0,890
2009-08-25 21:31:03.808000+00:00,0.13660161,69.373839144155,0,939
2010-01-28 12:43:58.686000+00:00,0.012557254,354.96004921904,0,728
2010-01-28 12:44:15.686000+00:00,0.016482383,354.96195962282,90,728
2010-01-28 12:45:38.843000,0.015745506,354.91304880041,0,752
2010-05-19 17:47:37.910000+00:00,0.019690936,348.60364150376,0,939
2010-05-19 17:49:11.909000+00:00,0.021783218,348.61564792033,90,939
2010-01-28 12:46:12.033000,0.019209448,354.9168458209,90,752
2004-05-26 02:58:00.572000+00:00,0.0045034648,35.718359309831,IR,938
2010-05-19 17:52:36.820000,0.011399903,348.70609938985,90,890
2010-05-19 17:53:08.819000+00:00,0.010600801,348.71012335077,0,890
2010-05-19 17:53:29.327000+00:00,0.0094387708,348.71285769157,0,728
2010-05-19 17:53:46.327000+00:00,0.010730007,348.71498533179,90,728
2010-06-20 15:42:43.844000+00:00,0.015730724,348.31941027776,90,890
2010-06-20 15:43:15.844000+00:00,0.014774073,348.32346318596,0,890
2010-06-20 15:38:02.234000+00:00,0.024301456,348.2166793961,0,939
2010-06-20 15:39:36.233000+00:00,0.026755171,348.22877237949,90,939
2010-06-20 15:43:35.751000+00:00,0.010015205,348.32614539232,0,728
2010-06-20 15:43:52.751000+00:00,0.010506519,348.32828799789,90,728
2010-06-20 15:45:15.914000+00:00,0.012900859,348.27255407125,0,752
2010-06-20 15:45:48.974000+00:00,0.013809906,348.27679973343,90,752
2011-05-09 06:40:51.382000+00:00,0.1057939,25.177273090139,90,752
2011-05-09 06:41:08.490000+00:00,0.16036525,25.181076550329,0,752
2011-05-09 06:41:51.993000+00:00,0.17135486,25.190519589807,0,939
2004-05-22 05:32:59.763000,0.0029278062,349.8626392093,IR,938
2004-05-26 05:31:37.524000+00:00,0.0043681934,37.826832721882,IR,928
2011-05-09 06:42:47.993000+00:00,0.11192388,25.202945223601,90,939
2014-01-01 14:36:26.736000+00:00,0.018109947,293.62535952721,0,752
2014-01-01 14:36:43.736000+00:00,0.0098714465,293.63263890165,90,752
2014-01-01 14:39:51.247000+00:00,0.020993395,293.71278397027,0,939
2014-01-01 14:40:47.246000+00:00,0.011242143,293.73674762528,90,939
2004-05-26 03:00:05.575000+00:00,0.005876028,35.746192429616,IR,938
2004-05-25 10:34:36.968000+00:00,0.002517164,24.498836086656,IR,928
2004-05-22 05:35:04.766000+00:00,0.0023020722,349.88064426637,IR,938
2004-05-22 08:05:04.707000+00:00,0.0024529691,351.14982168968,IR,938
2004-05-26 05:41:26.563000+00:00,0.00088604435,37.965544708973,IR,750
2004-05-26 03:01:37.583000+00:00,0.0025721269,35.766835821451,IR,928
2004-05-22 08:16:25.754000+00:00,0.00062548812,351.24388484255,IR,750
2004-05-25 10:44:26.008000+00:00,0.027732214,24.595093940925,IR,750
2004-05-22 05:36:36.765000+00:00,0.00024066151,349.89398258733,IR,928
2004-05-26 03:11:26.622000+00:00,0.0017102881,35.898336792238,IR,750
2004-05-27 07:23:38.902000+00:00,0.0017311973,67.196387092699,IR,938
2004-05-22 10:31:38.642000+00:00,0.0086022625,352.34285674646,IR,938
2004-05-22 05:46:25.761000+00:00,0.00090540189,349.97863705788,IR,750
2004-05-25 12:59:38.896000+00:00,0.015815467,25.947955956251,IR,938
2004-05-26 05:26:39.510000+00:00,0.011596373,37.756694466278,IR,938
2004-05-27 07:24:59.905000+00:00,0.0024737858,67.229106832307,IR,938
2004-05-22 08:01:38.701000+00:00,0.003280883,351.12134187618,IR,938
2004-05-09 05:17:49.576000+00:00,0.0033551166,21.546383109443,IR,928
2004-05-22 10:32:59.645000,0.0063577211,352.35364964846,IR,938
2004-05-25 13:00:59.899000+00:00,0.033486135,25.961728335009,IR,938
2004-05-27 07:27:04.908000+00:00,0.0023812889,67.279622813027,IR,938
2004-05-26 05:28:00.514000+00:00,0.018385144,37.775706962534,IR,938
2004-05-22 10:36:36.656000+00:00,0.0006570291,352.38263628774,IR,928
2004-04-22 06:43:29.601000+00:00,0.0016882253,10.885963066238,IR,938
2004-05-25 13:03:04.902000+00:00,0.016292864,25.982992234966,IR,938
2004-05-22 08:02:59.704000+00:00,0.0019592568,351.13254338275,IR,938
2004-05-27 07:28:36.916000+00:00,0.00024485873,67.316923711226,IR,928
2004-04-22 07:06:49.100000+00:00,0.00025663158,11.051681782941,IR,928
2004-05-26 05:30:05.517000+00:00,0.028797954,37.805064596369,IR,938
2004-05-22 10:35:04.648000+00:00,0.0040568197,352.37029844551,IR,938
2004-05-25 13:14:25.949000+00:00,0.018206678,26.09919591432,IR,750
2005-05-05 17:24:25.306000+00:00,9.892771e-05,233.34684875048,60,343
2004-05-27 07:38:25.955000+00:00,0.00049164135,67.555439717676,IR,750
2004-05-09 05:40:30.060000+00:00,0.025177537,21.750852279558,IR,938
2004-05-22 10:46:25.695000+00:00,0.0012829633,352.46095165507,IR,750
2004-05-25 13:04:36.910000+00:00,0.011669991,25.998779508136,IR,928
2004-05-27 09:53:38.843000+00:00,0.0017257459,70.901961666376,IR,938
2005-05-05 17:25:50.314000+00:00,-2.991919e-06,233.39360319794,0,343
2004-05-09 06:03:49.558000+00:00,0.0011899261,21.962691885049,IR,928
2004-05-22 13:01:38.583000+00:00,0.002314053,353.52210257099,IR,938
2004-05-26 02:56:39.569000+00:00,0.0040542115,35.700334087872,IR,938
2004-05-27 09:54:59.847000+00:00,0.0019400291,70.93593497572,IR,938
2004-05-22 05:31:38.759000+00:00,0.0033150932,349.85096584914,IR,938
2005-05-05 17:27:08.317000+00:00,0.00015357934,233.43651641404,0,441
2004-05-22 13:05:04.590000+00:00,0.0044662752,353.54864784566,IR,938
2004-05-27 09:57:04.850000+00:00,0.0012839887,70.988382479019,IR,938
2005-05-05 17:28:22.316000+00:00,0.00011372248,233.47727771106,60,441
2004-05-22 13:02:59.587000+00:00,0.0087573305,353.53254270699,IR,938
2004-05-27 09:58:36.857000+00:00,0.00027577922,71.027088748587,IR,928
2005-05-05 17:29:34.316000+00:00,0.00023671507,233.51697132296,120,441
2004-05-22 13:06:36.597000+00:00,0.00050166849,353.56058406769,IR,928
2004-05-27 10:08:25.896000+00:00,0.00055607682,71.2746579958,IR,750
2004-05-22 13:16:25.636000+00:00,0.0053288448,353.636356567,IR,750
2005-05-05 17:30:17.910000+00:00,8.4981475e-05,233.54103089295,120,569
2004-05-23 03:06:39.253000+00:00,0.00098984328,359.62228572319,IR,938
2005-05-05 17:30:50.910000+00:00,0.000119079,233.55923958852,60,569
